group,names,scores,logfoldchanges,pvals,pvals_adj
16,TYROBP,-11.348084,,7.580491904337981e-30,7.93768785794553e-29
16,RGS1,-11.8049135,7.919638,3.6816765690836454e-32,4.207630364667024e-31
16,ALOX5AP,-12.595257,,2.242294327132315e-36,2.9120705547172924e-35
16,IGKC,-16.099426,2.140586,2.5747758987291287e-58,6.687729607088646e-57
17,CST6,28.953136,,2.562371742660211e-184,5.124743485320423e-181
17,SEC61G,28.850094,,5.053273806605449e-183,5.053273806605449e-180
17,KRT19,28.700726,,3.736478831210233e-181,2.4909858874734885e-178
17,CHCHD2,28.687908,,5.400046202432655e-181,2.700023101216328e-178
17,S100A14,27.926735,,1.2637818349909026e-171,5.05512733996361e-169
17,NUPR2,27.783998,,6.770837644134051e-170,2.256945881378017e-167
17,S100A16,27.762608,,1.227415644555589e-169,3.5069018415873974e-167
17,S100A6,27.660572,,2.0824851750337559e-168,5.20621293758439e-166
17,PCSK1N,27.28686,,6.0743090926538144e-164,1.3498464650341811e-161
17,ERO1A,27.183432,,1.0197608468352914e-162,2.0395216936705826e-160
17,LGALS3,26.908648,,1.739760271865419e-159,3.1632004943007616e-157
17,S100A10,26.808428,,2.5771255517554565e-158,4.2952092529257607e-156
17,KRT6A,26.755287,,1.0716805245085913e-157,1.6487392684747558e-155
17,KRT7,26.707333,,3.868752666160595e-157,5.526789523086564e-155
17,KRT18,26.638563,,2.4283638394987535e-156,3.237818452665005e-154
17,MT1X,26.488598,,1.311613506489175e-154,1.6395168831114686e-152
17,CCT6A,26.407852,,1.1132580240241767e-153,1.3097153223813843e-151
17,SFTA2,26.374634,,2.678386922603621e-153,2.9759854695595794e-151
17,S100A2,26.327816,,9.214019355190335e-153,9.698967742305617e-151
17,PERP,26.226036,,1.341596706150136e-151,1.341596706150136e-149
17,KRT8,26.218088,,1.6530059816195152e-151,1.574291411066205e-149
17,EPCAM,26.13271,,1.5497524310831653e-150,1.4088658464392412e-148
17,WFDC3,26.08822,,4.960049350358177e-150,4.313086391615806e-148
17,S100P,25.738148,,4.375549366213964e-146,3.6462911385116366e-144
17,S100A4,25.665749,,2.82086655447663e-145,2.256693243581304e-143
17,S100A13,25.344955,,1.0214092513616111e-141,7.856994241243163e-140
17,FAM3C,24.857937,,2.122247604252256e-136,1.5720352624090784e-134
17,TIMP1,24.818827,,5.615149789398873e-136,4.010821278142052e-134
17,TCN1,24.796219,,9.847718051062602e-136,6.791529690388001e-134
17,OCIAD2,24.794682,,1.0231103155276162e-135,6.820735436850775e-134
17,CLDN4,24.507639,,1.224604671213364e-132,7.900675298150735e-131
17,PRDX4,24.4906,,1.860252060500762e-132,1.1626575378129762e-130
17,EGFR,24.405428,,1.4976839031610625e-131,9.076872140370075e-130
17,PAEP,24.355192,,5.107581245906553e-131,3.004459556415619e-129
17,CD24,24.290735,,2.456065955920574e-130,1.4034662605260423e-128
17,CSTB,24.252523,,6.219032470822369e-130,3.4550180393457607e-128
17,SPINT2,24.198568,,2.3032933454571036e-129,1.2450234299768128e-127
17,CRABP2,24.175234,,4.0538629789019813e-129,2.1336120941589374e-127
17,AHNAK2,24.134243,,1.0929896600974819e-128,5.605075179987087e-127
17,DSP,23.786612,,4.5951399172225293e-125,2.2975699586112646e-123
17,IGF2,23.718649,,2.3154173263770315e-124,1.1294718665253812e-122
17,MT1E,23.499523,,4.1247889017863403e-122,1.9641851913268287e-120
17,CLDN3,23.4357,,1.8494835608939403e-121,8.602249120436932e-120
17,CLDN7,23.339104,,1.7781258503788672e-120,8.082390228994852e-119
17,MAL2,23.112917,,3.433278323748421e-118,1.5259014772215206e-116
17,SSR4,23.090305,,5.794235163287247e-118,2.5192326796901073e-116
17,SOX4,23.08113,,7.164234016459536e-118,3.0486102197700154e-116
17,CRIP2,22.904179,,4.221319121804139e-116,1.7588829674183912e-114
17,ITGB4,22.87369,,8.493964748664312e-116,3.4669243872099235e-114
17,EFNA1,22.775381,,8.043922250964868e-115,3.217568900385947e-113
17,FAM83A,22.705723,,3.933073818796699e-114,1.5423818897241957e-112
17,SPTSSA,22.683786,,6.476951213043721e-114,2.4911350819398926e-112
17,C19orf33,22.670685,,8.72277732401279e-114,3.2916140845331288e-112
17,TXNDC17,22.635254,,1.9493886408638398e-113,7.219957929125333e-112
17,ZFAS1,22.521233,,2.571150898670068e-112,9.34963963152752e-111
17,MT2A,22.453066,,1.1944138154492257e-111,4.2657636266043773e-110
17,ITGA3,22.175356,,5.940391128797627e-109,2.0843477644903953e-107
17,HSPB1,22.109999,,2.5327666338883593e-108,8.733678047890893e-107
17,PMEPA1,22.074669,,5.536770699868221e-108,1.8768714236841427e-106
17,NAPSA,21.961128,,6.779609862198372e-107,2.2598699540661242e-105
17,ELF3,21.960098,,6.934815943028871e-107,2.2737101452553675e-105
17,SPAG4,21.877087,,4.294094166894953e-106,1.3851916667403074e-104
17,DSG2,21.84468,,8.733165799780401e-106,2.7724335872318732e-104
17,FBXO32,21.737156,,9.138902468709728e-105,2.85590702147179e-103
17,ANXA1,21.692799,,2.3993676550755242e-104,7.382669707924689e-103
17,SFN,21.598692,,1.847740141343299e-103,5.599212549525148e-102
17,COL17A1,21.490892,,1.8943283828386366e-102,5.654711590563094e-101
17,RAMP1,21.486874,,2.0656271337371718e-102,6.075373922756387e-101
17,MUC1,21.314573,,8.316134925723003e-101,2.4104738915139136e-99
17,RAB25,21.292751,,1.3251668259556697e-100,3.786190931301913e-99
17,CDA,21.256716,,2.8571970608839583e-100,8.048442425025235e-99
17,CST3,21.209942,,7.730921953737077e-100,2.1474783204825215e-98
17,LY6D,21.192904,,1.1103327706818384e-99,3.0420075909091464e-98
17,KLK6,21.128458,,4.35544239601219e-99,1.1771465935168082e-97
17,CDH1,21.017519,,4.5352905775492935e-98,1.2094108206798117e-96
17,VEGFA,20.849037,,1.5552075954049965e-96,4.092651566855254e-95
17,TM4SF1,20.788216,,5.533014521008386e-96,1.437146628833347e-94
17,PRKCDBP,20.749794,,1.2311779712202716e-95,3.156866592872491e-94
17,PRSS23,20.679749,,5.271417911335157e-95,1.3178544778337894e-93
17,HN1,20.602045,,2.630915822240062e-94,6.496088449975462e-93
17,RND3,20.590397,,3.346133379664849e-94,8.161300926011827e-93
17,TNFRSF12A,20.512096,,1.6789765411472604e-93,4.0457266051741214e-92
17,CAV2,20.395067,,1.8495803190319177e-92,4.4037626643617087e-91
17,PHLDA2,20.293264,,1.4746863775407648e-91,3.469850300095917e-90
17,NPC2,20.173222,,1.6831130188741578e-90,3.9142163229631576e-89
17,LGMN,20.141058,,3.2237298577847486e-90,7.410873236286779e-89
17,WFDC2,20.135427,,3.611900732681684e-90,8.208865301549283e-89
17,PHGDH,20.02952,,3.0458196471746665e-89,6.844538532976779e-88
17,FHL2,19.64506,,6.372272358595835e-86,1.416060524132408e-84
17,ATP1B1,19.610256,,1.263948236183534e-85,2.7779082113923825e-84
17,ARPC1A,19.587097,,1.992295969521633e-85,4.331078194612245e-84
17,MGST1,19.577675,,2.397151902712865e-85,5.155165382178204e-84
17,GPRC5A,19.519821,,7.449823586730357e-85,1.5850688482405015e-83
17,GSN,19.47742,,1.706652509292292e-84,3.592952651141667e-83
17,CD9,19.460754,,2.3628424331504865e-84,4.922588402396847e-83
17,HILPDA,19.388868,,9.582335095948158e-84,1.9757391950408573e-82
17,RNASE1,19.351488,,1.9804171285972577e-83,4.0416676093821586e-82
17,COL1A1,19.312199,,4.241207735248794e-83,8.568096434846048e-82
17,C15orf48,19.284933,,7.188235694533659e-83,1.4376471389067316e-81
17,SDC1,19.264929,,1.0581158489189223e-82,2.095278908750341e-81
17,DMKN,19.262918,,1.1000032900396575e-82,2.1568691961561913e-81
17,CCND1,19.256569,,1.2435186937249038e-82,2.4145994052910757e-81
17,SRPX2,19.18051,,5.384913341319993e-82,1.0355602579461524e-80
17,HLA-G,19.170656,,6.508256718209253e-82,1.239667946325572e-80
17,DNTTIP1,19.16962,,6.639075534489539e-82,1.2526557612244415e-80
17,PPP1R14B,19.13469,,1.2985033201948329e-81,2.4271090097099682e-80
17,SMIM22,19.091574,,2.9669692700686744e-81,5.494387537164212e-80
17,ARHGAP5,19.040737,,7.841516442424446e-81,1.4388103564081553e-79
17,SNCG,19.038628,,8.164027790939653e-81,1.484368689261755e-79
17,MARCKSL1,19.00361,,1.5920466593363322e-80,2.868552539344743e-79
17,KDELR3,18.989841,,2.0695207991113986e-80,3.695572855556069e-79
17,CNN3,18.854946,,2.676149345191918e-79,4.736547513614014e-78
17,HIST1H2AC,18.825565,,4.662088191093824e-79,8.179102089638288e-78
17,PKP3,18.763502,,1.5016952101591705e-78,2.611643843755079e-77
17,KCNQ1OT1,18.754347,,1.7839643667801404e-78,3.0758006323795523e-77
17,LAMB3,18.732231,,2.70348595528033e-78,4.621343513299709e-77
17,LMO7,18.609201,,2.7061896850649106e-77,4.58676217807612e-76
17,HIST1H1C,18.58584,,4.18388597418781e-77,7.031741133088756e-76
17,LY6K,18.526432,,1.2639303262357344e-76,2.1065505437262241e-75
17,EMP2,18.524513,,1.3098041705240709e-76,2.1649655711141668e-75
17,SOX9,18.484184,,2.7685824678559194e-76,4.53865978337036e-75
17,PTPRF,18.4733,,3.387256809576853e-76,5.50773464971846e-75
17,SPINT1,18.390009,,1.579534414090808e-75,2.547636151759368e-74
17,ITM2C,18.361092,,2.6914641477921226e-75,4.306342636467396e-74
17,MDK,18.34649,,3.521283403830306e-75,5.589338736238581e-74
17,FAM177A1,18.288857,,1.015210359682078e-74,1.586266187003247e-73
17,TMEM54,18.157047,,1.1293869732869409e-73,1.7509875554836293e-72
17,CD63,18.109932,,2.6608144113883116e-73,4.0935606329050947e-72
17,HSPA5,18.10012,,3.179700267714201e-73,4.854504225517864e-72
17,RHOD,17.98208,,2.692019952592824e-72,4.0788181099891275e-71
17,CAMK2N1,17.923428,,7.740905794901773e-72,1.1640459841957553e-70
17,PLS3,17.795292,,7.686481375950965e-71,1.147236026261338e-69
17,TP53I3,17.75662,,1.5318253749066972e-70,2.2693709257876995e-69
17,MPZL2,17.529152,,8.583903654030825e-69,1.2623387726515917e-67
17,AGR2,17.476812,,2.1519524069645813e-68,3.141536360532235e-67
17,C10orf10,17.370077,,1.3904050635074874e-67,2.0150798021847643e-66
17,EGLN3,17.31708,,3.4966096486021404e-67,5.031093019571425e-66
17,PSPH,17.31046,,3.9227435223242505e-67,5.603919317606071e-66
17,H1F0,17.301086,,4.615948535717726e-67,6.547444731514505e-66
17,PADI1,17.299786,,4.7214357060857275e-67,6.649909445191166e-66
17,SDC4,17.249546,,1.127805140603099e-66,1.5773498469973414e-65
17,MT1F,17.054276,,3.2488112295339133e-65,4.512237818797102e-64
17,LAD1,17.011189,,6.784704723585107e-65,9.294116059705627e-64
17,MBOAT2,17.005833,,7.43404751159116e-65,1.011435035590634e-63
17,HES1,16.944038,,2.129915931669537e-64,2.8782647725264015e-63
17,KRT16,16.909113,,3.8546706675514835e-64,5.174054587317427e-63
17,TMPRSS11E,16.87506,,6.865711059665424e-64,9.154281412887232e-63
17,MORN2,16.811104,,2.0236682718786867e-63,2.662721410366693e-62
17,MB,16.809866,,2.0663645712060724e-63,2.7011301584393103e-62
17,SRD5A3,16.659063,,2.600682388470992e-62,3.3557192109303126e-61
17,VWA1,16.604618,,6.452897195015311e-62,8.248943174046573e-61
17,NRN1,16.60441,,6.47542039162656e-62,8.248943174046573e-61
17,TSPAN6,16.573147,,1.0896982200077781e-61,1.3793648354528838e-60
17,COL18A1,16.520535,,2.6107412131442986e-61,3.2839512115022623e-60
17,NKX2-1,16.501335,,3.588676647227773e-61,4.485845809034716e-60
17,NGFRAP1,16.49467,,4.007329393988928e-61,4.978048936632208e-60
17,HMGB3,16.401695,,1.8597772716140537e-60,2.2960213229803133e-59
17,CTSC,16.385029,,2.446563812329054e-60,3.0019187881338084e-59
17,CRNDE,16.201466,,4.924012638530594e-59,6.004893461622675e-58
17,ANXA3,16.190794,,5.8567505616658e-59,7.099091589897939e-58
17,WDR66,16.158766,,9.851279579902842e-59,1.1869011542051617e-57
17,NQO1,16.087936,,3.100000916121618e-58,3.7125759474510393e-57
17,SLC25A37,16.026623,,8.328823983584809e-58,9.915266647124772e-57
17,SERPINA1,16.009716,,1.0930646707215405e-57,1.2935676576586278e-56
17,CKS1B,15.907557,,5.616311347542773e-57,6.607425114756203e-56
17,HMGA1,15.891979,,7.201720365073366e-57,8.423064754471772e-56
17,BNIP3,15.870349,,1.0167438833852331e-56,1.182260329517713e-55
17,SCEL,15.854789,,1.302654804447404e-56,1.5059593114998891e-55
17,CEACAM6,15.612171,,6.015465942961376e-55,6.914328670070547e-54
17,PKIB,15.586507,,8.991745241946019e-55,1.0217892320393204e-53
17,MALL,15.578582,,1.0178782385705962e-54,1.1501449023396567e-53
17,SLC2A1,15.543175,,1.7699283382724452e-54,1.988683526148815e-53
17,SLC5A3,15.540275,,1.8518762213889667e-54,2.0691354428927003e-53
17,ISG15,15.495294,,3.7325122223350836e-54,4.1472358025945376e-53
17,ASPH,15.486991,,4.24708914298874e-54,4.692916180098055e-53
17,GOLM1,15.455682,,6.907715910529859e-54,7.590896604977867e-53
17,IFI27,15.369871,,2.6068902045857443e-53,2.849060332880595e-52
17,CETN2,15.152705,,7.271148722677106e-52,7.903422524649029e-51
17,HIST1H2BD,15.100571,,1.6053759440205343e-51,1.7355415611032804e-50
17,COL6A2,15.072212,,2.4671151215762776e-51,2.6528119586841696e-50
17,CDH3,15.063795,,2.802294374630274e-51,2.997106283027031e-50
17,WARS,15.037119,,4.1940932585715737e-51,4.461801338905929e-50
17,PON2,15.008598,,6.449594571834502e-51,6.824967800883071e-50
17,BAIAP2,14.919358,,2.4663443091440123e-50,2.596151904362118e-49
17,LSR,14.879567,,4.473845548074614e-50,4.684655024161899e-49
17,CD163L1,14.810733,,1.2487107848772088e-49,1.3007404009137591e-48
17,APOD,14.80239,,1.4136938831788787e-49,1.4649677545895116e-48
17,COL6A1,14.801334,,1.4360567857787813e-49,1.4804709131740012e-48
17,EMC4,14.797827,,1.5129213288609468e-49,1.551714183447125e-48
17,VTCN1,14.77279,,2.194372746620483e-49,2.239155863898452e-48
17,ARG2,14.757186,,2.7658224911103466e-49,2.8079416153404534e-48
17,SERPINE2,14.630249,,1.801272933273927e-48,1.8194676093676029e-47
17,ASNS,14.556248,,5.3304069765454275e-48,5.357192941251686e-47
17,TREM1,14.508263,,1.074072604359027e-47,1.074072604359027e-46
17,ARHGAP29,14.38979,,5.997799302476277e-47,5.9679595049515185e-46
17,DUSP6,14.38723,,6.223910699007498e-47,6.162287820799502e-46
17,PYCR1,14.339854,,1.2331361533508754e-46,1.2149124663555422e-45
17,ADM,14.301399,,2.144544951977847e-46,2.102495050958674e-45
17,TBC1D17,14.280443,,2.897539369282448e-46,2.8268676773487297e-45
17,SLC9A3R2,14.236372,,5.4482750337020856e-46,5.2895874113612487e-45
17,TACSTD2,14.212121,,7.70553560070852e-46,7.44496193305171e-45
17,PSAP,14.203818,,8.675339255202826e-46,8.341672360771949e-45
17,PRSS8,14.171177,,1.381650457317688e-45,1.3221535476724288e-44
17,ERRFI1,14.15959,,1.6294316712664316e-45,1.551839686920411e-44
17,NDRG1,14.145068,,2.0032309612400944e-45,1.8987971196588572e-44
17,GRN,14.089663,,4.396562866063333e-45,4.14770081704088e-44
17,KLF5,13.997562,,1.613091449402836e-44,1.5146398585942122e-43
17,LYPD3,13.95155,,3.078444280232719e-44,2.8770507291894573e-43
17,CTSV,13.936137,,3.820645590661869e-44,3.5540889215459246e-43
17,STC2,13.735631,,6.211232895447666e-43,5.75114156985895e-42
17,KRTCAP3,13.660397,,1.7502853701669126e-42,1.613166239785173e-41
17,HIST1H4C,13.640924,,2.2864479868800604e-42,2.0976587035596886e-41
17,LIMCH1,13.624085,,2.8799455857417414e-42,2.630087292914832e-41
17,IER3,13.580032,,5.2603472352374466e-42,4.782133850215861e-41
17,FSCN1,13.531689,,1.0166131677645912e-41,9.200119165290418e-41
17,GSTP1,13.322576,,1.7110031947675261e-40,1.541444319610384e-39
17,CTTN,13.305313,,2.1558935464640338e-40,1.9335368129722276e-39
17,STARD10,13.258844,,4.0102812710521605e-40,3.580608277725143e-39
17,RHOV,13.166077,,1.3756324549886024e-39,1.2227844044343133e-38
17,PRSS22,13.091138,,3.700214964601715e-39,3.2745265173466504e-38
17,TINAGL1,12.98256,,1.5365699177126305e-38,1.353806094900996e-37
17,GADD45A,12.95522,,2.1950541961866905e-38,1.9254861370058688e-37
17,FAM84B,12.867757,,6.83586384858274e-38,5.97018676732117e-37
17,VAMP5,12.855312,,8.030044866310744e-38,6.98264770983543e-37
17,H2AFZ,12.822833,,1.2215408644042167e-37,1.0576111380123087e-36
17,LPCAT1,12.773279,,2.3120513234521363e-37,1.993147692631152e-36
17,TFPI,12.742486,,3.4328085281836647e-37,2.9466167623894115e-36
17,TSPAN1,12.73877,,3.6002959841009057e-37,3.077176054787099e-36
17,PLA2G16,12.6964655,,6.186077678452821e-37,5.26474696038538e-36
17,GPX3,12.633884,,1.3732847839957357e-36,1.163800664403166e-35
17,SCNN1A,12.555128,,3.725763099006663e-36,3.144103881018281e-35
17,LAPTM4B,12.523654,,5.542377465491702e-36,4.657460055035044e-35
17,RP6-65G23.3,12.45224,,1.359749188587178e-35,1.1378654297800652e-34
17,HES4,12.43187,,1.7547967017866595e-35,1.4623305848222163e-34
17,PSMD1,12.410335,,2.296917409266093e-35,1.9061555263619028e-34
17,TUBB,12.402395,,2.536257100957153e-35,2.09608024872492e-34
17,MARCKS,12.360581,,4.2705758746530306e-35,3.514877263088914e-34
17,CD55,12.350825,,4.821451330480168e-35,3.952009287278827e-34
17,DUSP23,12.350292,,4.853492023605741e-35,3.962034304984278e-34
17,FUCA1,12.325282,,6.621120227845926e-35,5.383024575484492e-34
17,SERINC2,12.24397,,1.8095915124015697e-34,1.4652562853454007e-33
17,TPM1,12.192181,,3.4214312511812224e-34,2.7592187509525988e-33
17,CAV1,12.180164,,3.964816627230742e-34,3.184591668458427e-33
17,AREG,12.166068,,4.712424698021209e-34,3.769939758416967e-33
17,MMP7,12.14528,,6.0773955497413195e-34,4.84254625477396e-33
17,MFGE8,12.128341,,7.47486519400403e-34,5.932432693653992e-33
17,ITGB6,12.031712,,2.4209025787685565e-33,1.9062225029673673e-32
17,CT83,11.91625,,9.739408230945272e-33,7.638751553682567e-32
17,NTHL1,11.862936,,1.843938185156442e-32,1.4405767071534703e-31
17,EMP1,11.853652,,2.0601336123071182e-32,1.6032168189160453e-31
17,TRIM29,11.75192,,6.903237673727227e-32,5.351347033897075e-31
17,CREG1,11.741738,,7.78690074396206e-32,6.0130507675382695e-31
17,SYT8,11.711852,,1.1083144438227489e-31,8.525495721713453e-31
17,TM4SF18,11.648654,,2.331129309640074e-31,1.786305984398524e-30
17,CYB5A,11.634004,,2.76802899415768e-31,2.112999232181435e-30
17,CTSD,11.566914,4.0871563,6.062471438699031e-31,4.6102444400753085e-30
17,HERPUD1,11.558253,,6.7059253945917e-31,5.080246511054318e-30
17,S100A5,11.554516,,7.004074386551914e-31,5.286093876642953e-30
17,HIST1H2BC,11.532056,,9.094539258754788e-31,6.837999442672772e-30
17,HSPA1A,11.523979,,9.988908382166922e-31,7.482328376154998e-30
17,CPM,11.459913,,2.097238250955646e-30,1.5651031723549596e-29
17,TMPRSS4,11.456433,,2.18321540867364e-30,1.623208482285234e-29
17,TSPAN13,11.421482,,3.266172766072156e-30,2.4104596059573103e-29
17,EHF,11.415404,,3.502699355476153e-30,2.575514231967759e-29
17,IFITM3,11.317551,,1.0743122306294877e-29,7.870419272010898e-29
17,GSTM3,11.138682,,8.131364229115306e-29,5.913719439356585e-28
17,EGFL7,11.115514,,1.0544196949086726e-28,7.640722426874438e-28
17,CCT2,11.069784,,1.7582395844824381e-28,1.2694870646082585e-27
17,C6orf132,11.055711,,2.0570062470765025e-28,1.4798606094075556e-27
17,FAM84A,11.012996,,3.308160854718581e-28,2.3714414729165455e-27
17,NOTCH3,11.002353,,3.7228964398420084e-28,2.6592117427442914e-27
17,NME4,11.000124,,3.816084469135373e-28,2.716074355256493e-27
17,TRIB3,10.995723,,4.006910104386073e-28,2.841780215876648e-27
17,DPYSL3,10.892689,,1.2489713163150152e-27,8.795572650105742e-27
17,MGLL,10.890322,,1.2818687213066686e-27,8.995569974081886e-27
17,FTH1,10.794063,6.447022,3.6718852831944894e-27,2.567751946289853e-26
17,BASP1,10.741501,,6.497938355363154e-27,4.528180038580596e-26
17,SERPINB5,10.690786,,1.1241350564500253e-26,7.80649344756962e-26
17,PFN2,10.6637335,,1.5043506900846936e-26,1.0410731419271237e-25
17,ABCC3,10.585773,,3.4690416936363224e-26,2.392442547335395e-25
17,KRT5,10.554676,,4.833019254614809e-26,3.3216627179483225e-25
17,C5orf38,10.378735,,3.0985421850200725e-25,2.1222891678219674e-24
17,SFTA3,10.3239975,,5.488927555623248e-25,3.746708229094368e-24
17,MBIP,10.316029,,5.963939613135212e-25,4.0571017776430014e-24
17,STEAP1,10.275344,,9.101945572005229e-25,6.170810557291681e-24
17,AK1,10.216411,,1.6742542921699628e-24,1.1312529001148398e-23
17,NCCRP1,10.128982,,4.109075262929101e-24,2.767054049110506e-23
17,CX3CL1,10.126446,,4.217017432520576e-24,2.8302130419601184e-23
17,PCNA,10.091311,,6.035755003966726e-24,4.0372943170345994e-23
17,ADIRF,10.038395,,1.0334161031624707e-23,6.889440687749804e-23
17,ARHGAP5-AS1,10.015568,,1.30212460118997e-23,8.651990705581197e-23
17,MAFB,9.97957,,1.872757411978886e-23,1.2402366966747589e-22
17,NET1,9.924928,,3.243386297086562e-23,2.135610812973195e-22
17,CXCL17,9.924843,,3.2461284357192564e-23,2.135610812973195e-22
17,CLPTM1L,9.802519,,1.0981200612376684e-22,7.177255302206983e-22
17,FXYD3,9.738609,,2.0635982084306822e-22,1.3443636537007702e-21
17,CEACAM5,9.724525,,2.3700722088289885e-22,1.5390079278110316e-21
17,GGH,9.529931,,1.573872482186883e-21,1.0186876907358466e-20
17,TRIM2,9.520654,,1.720927610028204e-21,1.110275877437551e-20
17,EFNB2,9.516509,,1.7909411556506278e-21,1.151730646720661e-20
17,TUSC3,9.503687,,2.0258685279505373e-21,1.2986336717631649e-20
17,CYB5D2,9.477699,,2.5995041214291096e-21,1.661024997718281e-20
17,FBLN1,9.457627,,3.1501057407078968e-21,2.000067136957395e-20
17,PSAT1,9.387785,,6.1275493714838155e-21,3.878195804736592e-20
17,HLA-DQB1,9.382611,3.2593102,6.4358657771593246e-21,4.0604831401636117e-20
17,TMEM40,9.331031,,1.0484657478714643e-20,6.594124200449461e-20
17,PTRF,9.328353,,1.0752902946871375e-20,6.741631941612148e-20
17,HPGD,9.314111,1.6955285,1.2297796723504977e-20,7.686122952190611e-20
17,ANKRD37,9.219323,,2.9898202537729213e-20,1.8628163574909168e-19
17,SOD3,9.144166,,6.009196133076458e-20,3.7324199584325825e-19
17,SEMA3B,9.031554,,1.6925047631484513e-19,1.0447560266348465e-18
17,HIST1H2BG,8.976433,,2.796885445128856e-19,1.72116027392545e-18
17,KLK7,8.889343,,6.147104162114505e-19,3.75969673523823e-18
17,ID1,8.888824,,6.175900373691085e-19,3.765792910787247e-18
17,TGFA,8.887414,,6.254734924876857e-19,3.802270471049761e-18
17,CALD1,8.866111,,7.574498466768781e-19,4.5906051313750185e-18
17,KRT15,8.853414,,8.488218413537837e-19,5.1288328782705965e-18
17,EGR1,8.848955,,8.834213717678466e-19,5.321815492577389e-18
17,KRT17,8.819325,,1.1515111246889952e-18,6.9159827308648356e-18
17,CTHRC1,8.769893,,1.788362262206675e-18,1.0708756061117813e-17
17,DDIT3,8.72103,,2.7568186758535383e-18,1.6458618960319632e-17
17,METRN,8.713459,,2.9473988479250894e-18,1.7544040761458864e-17
17,C2orf82,8.6631365,,4.589596281687204e-18,2.7237960128707443e-17
17,BCAM,8.636495,,5.7964347749855936e-18,3.429843062121653e-17
17,PTGS2,8.615113,,6.987255288346956e-18,4.122274506399384e-17
17,GPX2,8.614071,,7.051093786520972e-18,4.147702227365278e-17
17,CDKN3,8.582664,,9.27009158887368e-18,5.4211061923237886e-17
17,FASN,8.5805025,,9.445983626909292e-18,5.5078621731249515e-17
17,SERPINH1,8.578701,,9.59502635775755e-18,5.578503696370669e-17
17,CAPS,8.475965,,2.331399603791995e-17,1.351536002198258e-16
17,SDR16C5,8.430707,,3.435836274418396e-17,1.986032528565547e-16
17,TK1,8.428977,,3.4870083414927593e-17,2.0098030786701784e-16
17,ANGPTL4,8.417635,,3.8415927847252944e-17,2.2078119452444222e-16
17,ERBB3,8.415619,,3.908267303192138e-17,2.239694729623002e-16
17,MAP1B,8.413352,,3.984555272288759e-17,2.2768887270221484e-16
17,RP3-512B11.3,8.355701,,6.504517171201867e-17,3.695748392728334e-16
17,FA2H,8.341395,,7.341891966739564e-17,4.1597121624586766e-16
17,MYEOV,8.333727,,7.833669770067682e-17,4.4258021299817414e-16
17,GINS2,8.331319,,7.994678397528255e-17,4.504044167621552e-16
17,CYR61,8.309668,,9.597028568002562e-17,5.391589083147507e-16
17,PON3,8.272177,,1.3153495581665547e-16,7.344249966486808e-16
17,SLC22A18AS,8.271911,,1.318292868984382e-16,7.344249966486808e-16
17,HOPX,8.207012,,2.2676100622528023e-16,1.2562936632979514e-15
17,NFKBIA,8.185742,,2.706305019558635e-16,1.4951961434025608e-15
17,CERCAM,8.162432,,3.283450056923694e-16,1.8090633922444596e-15
17,PLAU,8.119283,,4.689486980890036e-16,2.5766411982912285e-15
17,PLOD2,7.932323,,2.1508414596631073e-15,1.1721206864649085e-14
17,GADD45G,7.9186916,,2.4002257650369107e-15,1.304470524476582e-14
17,KRT6B,7.87537,,3.3973633419954243e-15,1.8413893452549726e-14
17,CXCL14,7.8592834,,3.863369459703411e-15,2.0883078160558977e-14
17,CTSZ,7.810242,2.562178,5.707827657705143e-15,3.0687245471533027e-14
17,SNHG12,7.7963104,,6.3743366570104435e-15,3.4178748831155194e-14
17,ABHD11-AS1,7.7774386,,7.400763585231319e-15,3.957627585685197e-14
17,BACE2,7.6811867,,1.5762130592915457e-14,8.40646964955491e-14
17,CTSB,7.6582813,3.6250184,1.8843742650812882e-14,1.002326736745366e-13
17,LOXL2,7.4916105,,6.80334875945659e-14,3.5996554282839103e-13
17,MT1A,7.3962626,,1.400707549430914e-13,7.391596566917752e-13
17,MDFI,7.3682585,,1.728716236049659e-13,9.098506505524522e-13
17,UGDH,7.3179893,,2.517140279251394e-13,1.3178744917546565e-12
17,IGFBP3,7.245044,,4.322982823588019e-13,2.257432283857973e-12
17,F3,7.160498,,8.038448122332802e-13,4.186691730381667e-12
17,CTSL,7.115402,2.794274,1.1158689439243188e-12,5.796721786619838e-12
17,FOLR1,7.07233,,1.5235364183925394e-12,7.89397107975409e-12
17,PHLDA1,7.005182,,2.466649269400612e-12,1.274754144393081e-11
17,RHOBTB3,6.9858513,,2.8313360678579502e-12,1.4594515813700774e-11
17,GDF15,6.975414,,3.049717647660719e-12,1.5679782250183644e-11
17,TGFBI,6.942978,,3.839190710360979e-12,1.968815748903066e-11
17,CYP1B1,6.93652,,4.0187664110764805e-12,2.055634992877995e-11
17,UBE2C,6.911065,,4.810285311340685e-12,2.4542271996636147e-11
17,TFF3,6.909598,0.3828679,4.860289630115646e-12,2.47342983720898e-11
17,CTSH,6.8994675,,5.2197895240829334e-12,2.649639352326362e-11
17,TSPAN8,6.8832326,,5.850938580312551e-12,2.955019485006339e-11
17,NMB,6.876191,,6.1474069480556985e-12,3.0969304524210064e-11
17,KIAA0101,6.8632007,,6.733461391063485e-12,3.3751686170744286e-11
