names,scores,logfoldchanges,pvals,pvals_adj
PAIP2B,-0.28143486,-0.45874864,0.7783768825339982,1.0
KMT2B,-0.28136843,-0.4154317,0.77842783117633,1.0
MYEF2,-0.28108054,-0.3885066,0.7786486196287906,1.0
PPP2R5B,-0.28322858,-1.274384,0.7770016299382859,1.0
TMEM63A,-0.28322858,-0.11540196,0.7770016299382859,1.0
GPR89A,-0.28314,-0.6056355,0.7770695272851267,1.0
LINC00921,-0.2830957,-3.1927526,0.7771034765971605,1.0
DOK7,-0.28307354,-0.23306744,0.777120451412804,1.0
PPP1R12C,-0.28298497,-0.20522049,0.7771883517393763,1.0
RP11-134G8.5,-0.28287426,-2.8733475,0.777273229541014,1.0
HMGCS1,-0.28280783,-0.09933701,0.7773241574981207,1.0
GPAA1,-0.2827414,0.03760509,0.7773750864120679,1.0
MT1X,-0.28271925,-0.27849808,0.7773920629293124,1.0
SDR39U1,-0.2826085,0.00040327202,0.7774769471096564,1.0
CLPTM1L,-0.28258637,-0.18461508,0.7774939242644958,1.0
TM7SF2,-0.28251994,-0.31758165,0.7775448563664176,1.0
PTDSS2,-0.28243136,-2.4414945,0.7776127673226352,1.0
NPRL3,-0.28243136,-0.07060059,0.7776127673226352,1.0
BCDIN3D,-0.28238708,-0.3920463,0.7776467234378869,1.0
ESYT2,-0.28566447,-0.59927016,0.7751351221064345,1.0
CREBRF,-0.28562018,0.03048684,0.775169047054634,1.0
VPRBP,-0.2855759,-0.5922438,0.7752029724319817,1.0
UBN2,-0.28526586,-0.606446,0.7754404620844322,1.0
TBC1D23,-0.2851773,-0.17374593,0.7755083201296966,1.0
RIC8B,-0.2848894,-1.0147961,0.7757288706126058,1.0
ZNF784,-0.28475654,-1.0536102,0.7758306692451835,1.0
MTX3,-0.2846901,-0.5333283,0.7758815700059272,1.0
C12orf66,-0.28466797,-1.1344317,0.7758985371401174,1.0
TCEA2,-0.28464583,-0.024534142,0.775915504381266,1.0
PRR12,-0.28424722,-0.54029673,0.776220933003113,1.0
E2F4,-0.28415865,0.04358218,0.7762888107315375,1.0
DAGLB,-0.28387076,-0.9917421,0.7765094251458495,1.0
SYT1,-0.28371575,-0.70600885,0.7766282249916721,1.0
RPS6KB2,-0.28360504,-0.03314105,0.7767130852234401,1.0
CCDC126,-0.28347215,-0.53640556,0.7768149210189882,1.0
KLHL12,-0.28663883,-0.5539873,0.7743888819442213,1.0
CEP104,-0.28661668,-0.16622424,0.7744058396361462,1.0
IGLV3-19,-0.28655025,-23.320269,0.7744567133576744,1.0
RCBTB2,-0.28655025,-23.206293,0.7744567133576744,1.0
RP11-425D10.10,-0.28655025,-23.385918,0.7744567133576744,1.0
CTD-2287O16.5,-0.28655025,-23.192421,0.7744567133576744,1.0
POM121C,-0.2864174,-0.238747,0.774558463705935,1.0
BIRC2,-0.28639522,-0.03442415,0.7745754224738232,1.0
GK,-0.2863288,-0.7629692,0.7746262994227835,1.0
FBXO22,-0.2862845,-0.20473427,0.7746602179264269,1.0
SH2B3,-0.2859745,-0.14701395,0.7748976594903223,1.0
COG8,-0.28595236,-0.21275258,0.7749146204078468,1.0
RP11-262H14.4,-0.28579733,-0.6163014,0.7750333498373366,1.0
STIM1,-0.28577518,-0.1170159,0.7750503116138604,1.0
DUSP28,-0.28570876,-0.17453684,0.7751011975874444,1.0
S100A13,-0.28566447,-0.5125371,0.7751351221064345,1.0
COMMD7,-0.2885211,-0.038340554,0.7729478723294196,1.0
STAG2,-0.28849897,0.002806842,0.7729648208448553,1.0
SAP30L,-0.2884104,-1.2231836,0.7730326159893108,1.0
ANKH,-0.28838825,-0.23711944,0.7730495650460649,1.0
PLAG1,-0.2883661,-0.39321268,0.7730665142110597,1.0
NAT6,-0.28832182,-0.73012394,0.7731004128657412,1.0
ZNF397,-0.28810036,-0.09877256,0.7732699126310054,1.0
RIMKLB,-0.28790107,-0.57440686,0.7734224716660776,1.0
ZDHHC7,-0.2876796,-0.4403645,0.773591991971751,1.0
PXDC1,-0.28748032,-1.0781541,0.7737445694808069,1.0
IMMP2L,-0.2874139,-0.14332171,0.773795430593475,1.0
KANSL1-AS1,-0.28679383,-0.40144727,0.7742701811150472,1.0
PKNOX1,-0.28674954,-0.40787333,0.7743040950993242,1.0
USP33,-0.2867274,-0.059501424,0.7743210522529811,1.0
DIMT1,-0.2867274,-0.04581604,0.7743210522529811,1.0
JKAMP,-0.28670526,-0.17406777,0.774338009514307,1.0
WDR48,-0.29031482,-0.15167089,0.7715754028731425,1.0
MGAT1,-0.29029268,-0.084285736,0.7715923425926972,1.0
ETFB,-0.29022625,0.029674921,0.7716431624047042,1.0
ZNF121,-0.29009336,-0.20360145,0.7717448049680766,1.0
KCNK6,-0.28991622,-0.35004857,0.7718803344799401,1.0
HEATR5B,-0.28989407,-0.202288,0.7718972761584509,1.0
NIPSNAP1,-0.28976122,-0.07383976,0.7719989285131807,1.0
UXS1,-0.2896948,-0.13543217,0.7720497561582733,1.0
ARPC3,-0.2896948,-0.1332533,0.7720497561582733,1.0
EIF4G1,-0.28960618,-0.29038164,0.7721175278733562,1.0
GBP3,-0.28938475,-0.68351364,0.7722869647661753,1.0
RP11-620J15.3,-0.28931832,-0.22006008,0.7723377979517467,1.0
TBRG1,-0.28898615,-0.14927784,0.7725919785311882,1.0
KDM4A,-0.28876472,-0.53607756,0.7727614458082133,1.0
ZXDB,-0.2886761,-1.1678185,0.7728292357538189,1.0
CLDN15,-0.2885211,-0.45037177,0.7729478723294196,1.0
CLOCK,-0.29210854,-0.36771128,0.7702036479300324,1.0
C16orf72,-0.29193136,-0.026820967,0.7703390979860428,1.0
ERLIN1,-0.2918428,-1.4089447,0.7704068256412844,1.0
TGFBR1,-0.2916878,-0.87981,0.7705253532506298,1.0
PINX1,-0.29146633,-0.31954437,0.7706946877030235,1.0
SPTY2D1,-0.29137775,-0.21451168,0.770762424544765,1.0
PHF12,-0.2913556,-0.36168945,0.7707793590283896,1.0
TSPYL2,-0.29126704,-0.0019454764,0.7708470980554174,1.0
UBA6-AS1,-0.29115632,-0.8737007,0.7709317742968229,1.0
NAA60,-0.29104558,-0.29767287,0.7710164532680313,1.0
ZNF687,-0.29102343,-0.8103389,0.7710333893897656,1.0
MRPL48,-0.29097915,-0.00289011,0.7710672619606664,1.0
MAP3K5,-0.29089057,-0.7689753,0.7711350084119828,1.0
SCGB1A1,-0.2908463,-0.78633344,0.7711688822922769,1.0
IPO9,-0.290802,-0.26417857,0.7712027566089136,1.0
CHTF8,-0.29075772,-0.03818116,0.7712366313618323,1.0
GTSF1,-0.29328218,-0.6166546,0.7693064685302049,1.0
ATG16L2,-0.2931936,-0.24942209,0.7693741694248852,1.0
TK2,-0.29312718,-1.873471,0.7694249462497746,1.0
IL1B,-0.29299432,-0.49749017,0.769526502865784,1.0
RP5-1091N2.9,-0.29297218,-0.76336306,0.769543429352875,1.0
GPR107,-0.29295,-1.8015479,0.769560355949781,1.0
TNF,-0.29281715,-0.28299153,0.7696619178369035,1.0
KMT5A,-0.292795,-0.6165666,0.7696788452023009,1.0
RUFY2,-0.29275072,-0.5239882,0.7697127002623507,1.0
TRIB3,-0.29272857,-0.77027094,0.7697296279569878,1.0
BCAT2,-0.29266214,-0.11671033,0.7697804116992573,1.0
TAF6L,-0.29266214,-0.5859605,0.7697804116992573,1.0
RBKS,-0.29250714,-1.6831414,0.769898910937333,1.0
C3orf33,-0.29232997,-1.5751914,0.7700343452171677,1.0
SPRTN,-0.29226354,-0.03647438,0.7700851348806278,1.0
TIGD3,-0.29210854,-1.514504,0.7702036479300324,1.0
REST,-0.2956738,-0.02614039,0.7674792107660869,1.0
C3orf17,-0.2954302,0.10197266,0.7676652614339528,1.0
RASSF6,-0.2950316,-0.5491011,0.7679697368580155,1.0
EHD3,-0.29500946,-0.9310871,0.7679866532096986,1.0
BLMH,-0.2949209,-0.9433306,0.7680543197214786,1.0
ARRDC1-AS1,-0.29489875,-0.37178576,0.7680712366256475,1.0
HEATR1,-0.294788,-0.63179386,0.7681558228034568,1.0
PPIP5K2,-0.29469943,-0.3119445,0.7682234937336077,1.0
MIR4458HG,-0.29465514,-0.7176782,0.7682573298611508,1.0
SAC3D1,-0.2945887,-0.56372386,0.7683080848803798,1.0
RMND5B,-0.29454443,0.0041976254,0.7683419221117203,1.0
XPOT,-0.29441157,-0.49797443,0.7684434364539763,1.0
DPF3,-0.2936365,-0.5786898,0.7690356825437106,1.0
LMBR1,-0.29350364,-0.5872273,0.7691372239890416,1.0
NMNAT1,-0.29345936,-0.6953327,0.7691710720175415,1.0
ZNF280B,-0.2933929,-1.9552504,0.7692218448851357,1.0
ZFYVE27,-0.2969139,-0.29086918,0.7665322516897597,1.0
NGRN,-0.29678103,-0.7441451,0.7666336949397834,1.0
ZNF711,-0.29664814,-2.4619884,0.7667351421900428,1.0
LST1,-0.29658172,0.027213475,0.7667858673147506,1.0
IQCE,-0.296471,-2.26022,0.7668704114101551,1.0
ETF1,-0.29644886,-0.058136553,0.7668873205623017,1.0
ALKBH8,-0.29638243,-2.2620368,0.7669380486847364,1.0
SERAC1,-0.29638243,-2.1198788,0.7669380486847364,1.0
CCDC7,-0.29633814,-2.0444038,0.7669718679879466,1.0
TXNDC15,-0.29633814,-0.19277804,0.7669718679879466,1.0
NOL10,-0.2962274,0.028897537,0.7670564181877519,1.0
VNN2,-0.29616097,-0.30626926,0.7671071496388387,1.0
RPUSD1,-0.2960724,-0.18593921,0.7671747931262685,1.0
MBTD1,-0.2958731,-0.5523728,0.7673269974584724,1.0
THADA,-0.29582882,-0.23179807,0.7673608218624838,1.0
ADAP2,-0.29580668,-0.33616504,0.7673777342306819,1.0
GPATCH2,-0.29895118,-0.19123003,0.7649772906221466,1.0
GORAB,-0.29864118,-1.0236125,0.7652138542036764,1.0
SAYSD1,-0.2985969,-0.251748,0.7652476507895561,1.0
XPO4,-0.298464,-0.18918166,0.765349043228645,1.0
FEM1C,-0.29837543,-0.91492206,0.765416640421975,1.0
ALKBH2,-0.29833114,-0.17510545,0.7654504396886399,1.0
COPS7A,-0.29833114,-0.31295195,0.7654504396886399,1.0
CYSTM1,-0.29799896,-0.024896473,0.7657039484193886,1.0
ING1,-0.2976225,-0.04400648,0.7659912886499168,1.0
GLCCI1,-0.29757822,-0.34575862,0.7660250955003303,1.0
LINC01355,-0.29740107,-3.7640543,0.7661603273569694,1.0
PECR,-0.29740107,-0.46674684,0.7661603273569694,1.0
FAM185A,-0.2973125,-2.9756937,0.7662279459574342,1.0
PUS10,-0.2971796,-1.1923422,0.7663293771969524,1.0
DHRS12,-0.29700246,-0.22313175,0.7664646250795705,1.0
TMEM30A,-0.29700246,-0.18283013,0.7664646250795705,1.0
ATP6V0A2,-0.30023557,-0.2919307,0.7639974752888785,1.0
SRP68,-0.3001027,-0.09048561,0.7640988180028013,1.0
MPHOSPH9,-0.30005842,-0.4349584,0.7641325998055226,1.0
SEC24C,-0.29999197,-0.82599944,0.7641832733513478,1.0
APOL2,-0.29996982,-0.31014153,0.7642001647577242,1.0
MRPS27,-0.29996982,-0.12611528,0.7642001647577242,1.0
NR2C2,-0.29981482,-0.81891334,0.7643184077436707,1.0
GPR82,-0.29968196,-0.06230322,0.7644197632485082,1.0
SNAPC2,-0.29963768,-0.09289113,0.7644535493137219,1.0
TPTEP1,-0.2995934,-0.83706456,0.7644873358273025,1.0
RP11-102N12.3,-0.29932764,-0.20064333,0.7646900643211095,1.0
RIOK2,-0.2993055,-0.18362677,0.7647069590903497,1.0
GLMN,-0.2993055,-0.23116277,0.7647069590903497,1.0
CLASP1,-0.2992612,-0.5954683,0.764740748964758,1.0
RP11-111M22.3,-0.29917264,-1.2081689,0.7648083300570759,1.0
LIAS,-0.29899547,-0.08804071,0.7649434976140281,1.0
RPS6KA4,-0.30178568,-0.6897966,0.7628154427592146,1.0
BYSL,-0.30178568,-1.6872612,0.7628154427592146,1.0
GOLT1B,-0.30163068,-0.17325433,0.762933621177456,1.0
OSBPL10-AS1,-0.30156425,-0.109233804,0.7629842707626835,1.0
MPI,-0.3012985,-0.29503202,0.7631868792487997,1.0
ZNF329,-0.30120993,-1.0336053,0.7632544190164972,1.0
CASP9,-0.30118778,-0.5610752,0.7632713042400069,1.0
EFNA4,-0.3009442,-0.22104697,0.7634570491298203,1.0
AC004893.11,-0.30087775,-23.229898,0.763507709190726,1.0
DNAAF5,-0.30087775,-23.251728,0.763507709190726,1.0
ANKRD16,-0.30087775,-23.271624,0.763507709190726,1.0
NAA16,-0.30083346,-0.2583295,0.763541483127244,1.0
SLC37A4,-0.30063418,-1.3931363,0.763693471409388,1.0
RASSF7,-0.3005899,-0.07204956,0.7637272478201305,1.0
MOV10,-0.3004127,-1.395625,0.7638623579591284,1.0
HMOX1,-0.30027986,-0.1894215,0.763963695282519,1.0
ASH1L-AS1,-0.30280432,-1.3355294,0.7620389793747119,1.0
VAMP1,-0.30278218,-0.4906933,0.7620558564698688,1.0
RBM19,-0.3027379,-0.4423227,0.7620896109996578,1.0
ZC3HC1,-0.30271575,-0.4333486,0.7621064884342745,1.0
RPAP1,-0.30262718,-1.2804017,0.762173999304049,1.0
LINC01353,-0.30245003,-1.2011318,0.7623090264723091,1.0
KLF16,-0.30240574,-1.250798,0.7623427843950047,1.0
IFT46,-0.30236146,-1.1089153,0.7623765427698321,1.0
ZNF506,-0.30231714,-0.121741794,0.7624103015967314,1.0
L3MBTL4,-0.30231714,-1.2212576,0.7624103015967314,1.0
ZNF785,-0.30222857,-0.7752031,0.7624778206065043,1.0
PARP12,-0.30220643,-0.1332376,0.7624947006413983,1.0
RYK,-0.30211785,-0.29938152,0.7625622219105523,1.0
COG6,-0.30211785,-1.1619105,0.7625622219105523,1.0
CDK12,-0.30207357,-0.052081615,0.7625959832227706,1.0
SLC26A2,-0.30202928,-0.80856,0.7626297449866695,1.0
INSIG1,-0.303823,-0.12424917,0.7612627554543009,1.0
SNAP29,-0.3037787,-0.103581965,0.7612964993310806,1.0
TMEM64,-0.3037344,-0.55281097,0.7613302436618561,1.0
RBM48,-0.3037344,-0.12783495,0.7613302436618561,1.0
F11R,-0.3035351,-0.6588445,0.7614820987669311,1.0
QPCT,-0.30340225,-0.56223077,0.761583340607719,1.0
FASTKD5,-0.30333582,-0.4343093,0.7616339630587259,1.0
ZNF639,-0.30333582,-0.20020449,0.7616339630587259,1.0
IMPACT,-0.3032472,-0.57706,0.761701461246915,1.0
CREM,-0.30322507,-0.008516112,0.7617183360772776,1.0
KDM5B,-0.30320293,-0.8288952,0.7617352110209514,1.0
DIP2B,-0.30300364,-0.08694389,0.7618870906117752,1.0
BRF2,-0.30291507,-0.6615141,0.7619545955966021,1.0
MILR1,-0.30289292,-0.28160897,0.7619714721258422,1.0
GHRL,-0.30289292,-0.33022705,0.7619714721258422,1.0
GTF3C2,-0.30287078,-0.20859301,0.7619883487682808,1.0
FCF1,-0.30543953,-0.14843383,0.7600314151826046,1.0
THOC5,-0.30539525,-0.5374002,0.7600651424474456,1.0
SLC20A1,-0.30528453,-0.28516892,0.7601494626052347,1.0
CES2,-0.30506307,-0.19763331,0.7603181114705683,1.0
ALG14,-0.30501878,-0.57959706,0.7603518426110859,1.0
ZNF318,-0.30499664,-0.4969196,0.7603687083522274,1.0
ZNF600,-0.3049302,-0.6438796,0.760419306259092,1.0
MSL1,-0.30486378,-0.28415218,0.7604699051909597,1.0
EPC2,-0.30479735,-0.7510741,0.7605205051476279,1.0
REEP4,-0.30475307,-0.82204133,0.760554239021307,1.0
UCK1,-0.30462018,-0.5307277,0.7606554433740053,1.0
LIX1L,-0.30459803,-0.118687674,0.76067231116441,1.0
SERPINA1,-0.30448732,-0.44727537,0.7607566518229344,1.0
AGMAT,-0.30424374,-0.75480795,0.7609422112794132,1.0
CCNT1,-0.30400014,-0.08705574,0.7611277844883402,1.0
ACOX3,-0.30391157,-1.5155951,0.7611952690629686,1.0
PTP4A3,-0.30694535,-0.29456764,0.7588849600373799,1.0
TET2,-0.30687892,-0.40323648,0.7589355277874343,1.0
MINA,-0.30685678,-0.38977668,0.7589523839332266,1.0
ZEB2,-0.30679035,0.023221906,0.7590029530578213,1.0
GOLIM4,-0.30679035,-0.64033276,0.7590029530578213,1.0
HSCB,-0.30663535,-0.023028579,0.7591209516896841,1.0
UBE2M,-0.3066132,-0.20634551,0.7591378090950185,1.0
FANCM,-0.3066132,-1.618061,0.7591378090950185,1.0
COL1A1,-0.30648032,-1.4723136,0.7592389559303998,1.0
CHST2,-0.30630317,-0.58896524,0.7593738247844769,1.0
FHL1,-0.30619246,-0.8962229,0.7594581215350245,1.0
USP25,-0.30612603,-0.52486086,0.7595087009572118,1.0
MVP,-0.305971,-0.08655088,0.7596267236089257,1.0
VPS33B,-0.305971,-0.84184736,0.7596267236089257,1.0
HIST1H1C,-0.30588242,-0.021875706,0.7596941676376716,1.0
CPQ,-0.30579385,-0.8566033,0.759761613493804,1.0
NIPSNAP3A,-0.30873907,-0.1776852,0.7575200212191454,1.0
FAM168B,-0.30869478,-0.33519256,0.7575537143295374,1.0
DPH7,-0.30789757,-0.15854794,0.7581602690295748,1.0
GAA,-0.30778685,-0.8876271,0.7582445245223676,1.0
MAP3K9,-0.3077647,-0.90231436,0.7582613759655228,1.0
METTL1,-0.30767614,-0.6993949,0.7583287828865506,1.0
SLC16A1-AS1,-0.30747682,-0.15404367,0.758480455174998,1.0
TRAPPC2P1,-0.30743253,-0.09163699,0.7585141613904378,1.0
RNF123,-0.3074104,-2.0360305,0.7585310146702654,1.0
CHCHD6,-0.3073661,-0.58753866,0.7585647215740982,1.0
DHDDS,-0.30729967,-0.35619137,0.7586152827901794,1.0
KCTD7,-0.30727753,-1.8736072,0.7586321367582651,1.0
MREG,-0.30727753,-1.8628496,0.7586321367582651,1.0
FAM160B1,-0.3072554,-1.1067345,0.7586489908410343,1.0
LINC01138,-0.30714467,-0.78423625,0.7587332629748711,1.0
PPP3R1,-0.3070561,-0.6289936,0.7588006827454801,1.0
RP11-65I12.1,-0.3106435,-0.6575244,0.7560716540940211,1.0
ERC1,-0.31053278,-0.2890724,0.7561558380774589,1.0
LINC00996,-0.31051064,-1.1861179,0.7561726752215221,1.0
HIRIP3,-0.3104885,-0.38706076,0.7561895124813599,1.0
ESR2,-0.31042206,-0.67162985,0.7562400249554456,1.0
SRPRB,-0.31022274,-0.17043844,0.7563915686271083,1.0
ARHGEF3,-0.3102006,-0.42453277,0.7564084073913355,1.0
RGS13,-0.30982414,-0.47924682,0.7566946840746245,1.0
NFATC2IP,-0.30942556,-0.020593513,0.7569978369581176,1.0
VRK2,-0.30933696,-0.040165298,0.757065209345078,1.0
UQCC1,-0.30927053,-0.5293264,0.7571157398468027,1.0
TTC33,-0.30927053,-1.0211861,0.7571157398468027,1.0
SHMT2,-0.30915982,0.005937275,0.7571999596567064,1.0
GZMB,-0.30887192,-0.93187594,0.7574189446524595,1.0
MBD2,-0.30884978,-0.15664372,0.7574357904588959,1.0
GALNT3,-0.30878335,-0.92226183,0.7574863285694619,1.0
MRPL33,-0.3123265,0.01535789,0.7547924145806165,1.0
BRD9,-0.31226006,-0.09772583,0.7548428981544456,1.0
RP11-493L12.4,-0.3121936,-0.4928653,0.7548933827755451,1.0
DONSON,-0.31190574,-0.83925325,0.7551121615638603,1.0
ACADSB,-0.31186146,-0.5436911,0.7551458215830582,1.0
GNLY,-0.31179503,-0.76405233,0.7551963124835561,1.0
SDCBP2-AS1,-0.31179503,-3.106143,0.7551963124835561,1.0
TMCC1,-0.31168428,-0.76700467,0.7552804663084253,1.0
CD1D,-0.311485,-0.08869598,0.7554319505112533,1.0
CKB,-0.311485,-2.759176,0.7554319505112533,1.0
XPO7,-0.3112857,-0.9242118,0.7555834441183923,1.0
SSBP3,-0.3109978,-0.44934127,0.7558022848092503,1.0
UBE2Q2,-0.31090924,-0.2550831,0.75586962434911,1.0
ABR,-0.3108428,-0.4992134,0.7559201302210729,1.0
AP2A2,-0.3108428,-0.19660264,0.7559201302210729,1.0
PEBP4,-0.3106435,-2.211965,0.7560716540940211,1.0
LIG3,-0.31314585,-1.0229363,0.7541698700245916,1.0
C22orf39,-0.31314585,-0.10181957,0.7541698700245916,1.0
RHOBTB3,-0.31305724,-1.1636554,0.7542371644458347,1.0
KIN,-0.3129908,-0.12124774,0.7542876364864223,1.0
ZNF671,-0.31296867,-1.1553228,0.7543044607331796,1.0
ABHD15,-0.31294653,-0.20303802,0.7543212850965384,1.0
AP5B1,-0.31292439,-1.0855114,0.7543381095764914,1.0
EIF2AK3,-0.31281367,-0.44604847,0.7544222337249084,1.0
REV1,-0.31270295,-0.102816455,0.7545063607870629,1.0
TMEM234,-0.3126808,-0.5858088,0.7545231865490605,1.0
ASUN,-0.31265864,-0.3875354,0.7545400124275627,1.0
PRMT3,-0.31265864,-1.0916458,0.7545400124275627,1.0
HMCES,-0.31261435,-0.45610985,0.7545736645340522,1.0
AC241585.2,-0.31257007,-0.98935825,0.7546073171064718,1.0
KDM6A,-0.31252578,-0.34980497,0.7546409701447617,1.0
PPP1R35,-0.31239292,-0.35816443,0.7547419320542588,1.0
BAG3,-0.31520528,-0.619596,0.7526058019258958,1.0
RP11-16E12.2,-0.315161,-0.36528355,0.7526394271413248,1.0
NUPL2,-0.31498381,-0.107953854,0.7527739326959494,1.0
NAALADL1,-0.31480667,-0.17231312,0.7529084457563757,1.0
DGCR2,-0.31474024,-0.4621434,0.752958890088349,1.0
SKP2,-0.31460738,-0.44309458,0.753059781916399,1.0
RSAD1,-0.31451878,-0.18816914,0.7531270454782353,1.0
DHX34,-0.3144745,-1.2443179,0.7531606779619162,1.0
CTD-2035E11.3,-0.31425306,-0.4173498,0.7533288474055686,1.0
STIM2,-0.31423092,-0.09799419,0.7533456649937378,1.0
SLC6A16,-0.31409806,-0.699179,0.7534465729800292,1.0
SMYD5,-0.31405374,-0.6613937,0.7534802099113864,1.0
COG1,-0.31385446,-0.44855312,0.7536315818914558,1.0
IPPK,-0.31363302,-1.1309006,0.7537997840856064,1.0
AC062017.1,-0.3132787,-1.1531786,0.7540689318927098,1.0
BRD8,-0.313168,-0.6338615,0.754153046710915,1.0
EZH1,-0.31584746,-0.053446077,0.7521182890821208,1.0
RAB39B,-0.31578103,-1.0010272,0.7521687168632177,1.0
SHC1,-0.31569245,-0.62885803,0.7522359555502817,1.0
RPL39,-0.31562603,-0.026294885,0.7522863857995208,1.0
ADAT2,-0.3155596,-1.0523484,0.752336817106201,1.0
RNF43,-0.31553745,-1.6909194,0.7523536277767134,1.0
LRRC40,-0.315471,-0.43755236,0.7524040604930037,1.0
STK40,-0.31544885,-0.27525806,0.7524208716333266,1.0
C12orf75,-0.3154267,0.020056603,0.7524376828910837,1.0
PEX2,-0.31540456,-0.09398256,0.7524544942662674,1.0
MMP17,-0.31520528,-23.358402,0.7526058019258958,1.0
KCNN4,-0.31520528,-0.08546425,0.7526058019258958,1.0
RPH3AL,-0.31520528,-23.361908,0.7526058019258958,1.0
RP11-458J1.1,-0.31520528,-23.414455,0.7526058019258958,1.0
COLEC12,-0.31520528,-23.385912,0.7526058019258958,1.0
TMEM56,-0.31520528,-23.303698,0.7526058019258958,1.0
CCDC102A,-0.31728685,-0.4204162,0.7510259473217269,1.0
YRDC,-0.317154,-0.30549744,0.7511267580051002,1.0
AC113189.5,-0.31706542,-0.63681877,0.751193967487552,1.0
FAM20B,-0.31704327,-0.60048485,0.7512107701531223,1.0
LMAN2L,-0.31697685,-1.3672256,0.7512611788576127,1.0
LIMK1,-0.3167111,-0.3224481,0.7514628242887046,1.0
EBPL,-0.31668895,0.017747028,0.7514796288408759,1.0
NCOR2,-0.3166668,-0.04279835,0.7514964335108967,1.0
HRK,-0.31653395,-0.7853373,0.7515972640054465,1.0
PYGO2,-0.31640106,-0.39821494,0.7516980987407113,1.0
PVT1,-0.31640106,-0.022731487,0.7516980987407113,1.0
FES,-0.3162682,-0.97573847,0.7517989377150893,1.0
CCDC9,-0.3162682,-1.1228085,0.7517989377150893,1.0
RP11-25K19.1,-0.31609106,-0.73656756,0.7519333962723336,1.0
MOAP1,-0.31602463,-0.079294436,0.7519838201727176,1.0
XBP1,-0.31598035,0.0012353677,0.7520174366944545,1.0
SYNE1,-0.31843838,0.017545559,0.7501524329226639,1.0
ROCK2,-0.3183498,-0.7278004,0.7502196149815079,1.0
LRR1,-0.31830552,-0.7533814,0.7502532067213903,1.0
AMIGO2,-0.31821692,-1.0066912,0.7503203916217799,1.0
JHDM1D-AS1,-0.31821692,-1.5386293,0.7503203916217799,1.0
IDE,-0.31817263,-1.5145268,0.7503539847821686,1.0
MTM1,-0.31812835,-0.5052062,0.7503875784159411,1.0
KANSL3,-0.31808406,-1.6116576,0.7504211725230379,1.0
ZNF829,-0.3178183,-1.4824723,0.750622747102115,1.0
DUS4L,-0.3178183,-0.71271235,0.750622747102115,1.0
IFT80,-0.31759688,-1.3072245,0.7507907389235746,1.0
NECAB3,-0.3175526,-1.3789328,0.7508243387059442,1.0
ARRB2,-0.31753045,-0.051714845,0.7508411387743404,1.0
CXorf21,-0.3175083,-0.13688655,0.750857938960868,1.0
DHX58,-0.31746402,-0.29976952,0.7508915396882868,1.0
NUDT16,-0.317309,-0.29239655,0.7510091459542952,1.0
ARSG,-0.3203871,-0.9133905,0.748674907890345,1.0
MECP2,-0.32032067,0.022898812,0.7487252629070971,1.0
MKRN2,-0.3202321,-0.34966052,0.7487924045962837,1.0
SKA2,-0.32007706,-0.2183122,0.7489099071348718,1.0
TLR7,-0.32007706,-0.5305215,0.7489099071348718,1.0
IGHE,-0.32005492,-0.35623807,0.7489266936877998,1.0
SLC39A9,-0.32003278,-0.9554203,0.7489434803597025,1.0
APAF1,-0.3199885,-0.8905775,0.7489770540604018,1.0
PROSER1,-0.31992206,-0.9465489,0.7490274155035752,1.0
FRMD8,-0.3193906,-0.14764215,0.7494303455655922,1.0
MED7,-0.3192356,-0.23978202,0.7495478797229067,1.0
UBAP2,-0.3191027,-0.5153718,0.7496486279157568,1.0
P4HA1,-0.31901413,-0.3312012,0.7497157957508893,1.0
ZNF211,-0.318837,-0.46475762,0.7498501371147818,1.0
DLEU1,-0.31852695,-0.15083283,0.7500852527587757,1.0
C12orf76,-0.31848267,-0.29751635,0.7501188426038208,1.0
VPS26A,-0.32202578,-0.12453646,0.7474331572491348,1.0
RP11-147L13.15,-0.3219815,-0.88781536,0.7474667094772648,1.0
TRAPPC9,-0.3215386,-1.0307302,0.747802258064509,1.0
PHKA2,-0.32151645,-1.8002052,0.7478190367487885,1.0
NABP2,-0.32131717,-0.0787983,0.7479700502822009,1.0
MNAT1,-0.32114002,-0.08476216,0.7481042926531795,1.0
EFTUD2,-0.32105142,-0.09952861,0.7481714167029783,1.0
MPST,-0.32091856,-0.2890375,0.7482721063567352,1.0
RP11-166O4.6,-0.32076356,-1.428529,0.748389583045787,1.0
ABCB8,-0.32074142,-0.45038354,0.7484063659068401,1.0
RP11-166P13.4,-0.32074142,-0.70460606,0.7484063659068401,1.0
RPP14,-0.32069713,-0.52568966,0.7484399319865491,1.0
CTD-3193K9.4,-0.320675,-1.4642899,0.7484567152051904,1.0
MYO1D,-0.32063067,-1.5686231,0.7484902820000099,1.0
PCGF3,-0.32056424,-0.8953761,0.7485406330859702,1.0
TP73-AS1,-0.3205421,-1.5778984,0.748557417019589,1.0
NIPSNAP3B,-0.32463884,-1.1231211,0.7454544247974735,1.0
BIK,-0.32443956,-0.5535716,0.745605286116579,1.0
SLC7A6,-0.32426238,-0.3768856,0.7457393932565853,1.0
ERO1A,-0.32415166,-0.40288526,0.7458232141315264,1.0
TSC22D1,-0.32412952,-0.6435752,0.7458399786675598,1.0
TSSC1,-0.32397452,0.0035807479,0.7459573337886539,1.0
